Data,Algoritmo,Implementacao,N,Iteracoes,Run,Ciclos_CPU,Ciclos_por_iter,Memoria_KB,Freq_GHz
"2026-05-31 18:55:08.089943Z","Mutually Rec (Odd)","Tail",1000,300000,7,928832256,3096.11,0.1,4.6911
"2026-05-31 18:55:08.288542Z","Mutually Rec (Odd)","Tail",1000,300000,8,942905472,3143.02,0.1,4.6911
"2026-05-31 18:55:08.489753Z","Mutually Rec (Odd)","Tail",1000,300000,9,947596544,3158.66,0.1,4.6911
"2026-05-31 18:55:08.691007Z","Mutually Rec (Odd)","Tail",1000,300000,10,938214400,3127.38,0.1,4.6911
"2026-05-31 18:55:08.891395Z","Mutually Rec (Odd)","Tail",1000,1000000,1,3157091456,3157.09,0.1,4.6911
"2026-05-31 18:55:09.565400Z","Mutually Rec (Odd)","Tail",1000,1000000,2,3157091456,3157.09,0.1,4.6911
"2026-05-31 18:55:10.238730Z","Mutually Rec (Odd)","Tail",1000,1000000,3,3410409344,3410.41,0.1,4.6911
"2026-05-31 18:55:10.965596Z","Mutually Rec (Odd)","Tail",1000,1000000,4,3222766464,3222.77,0.1,4.6911
"2026-05-31 18:55:11.652993Z","Mutually Rec (Odd)","Tail",1000,1000000,5,3133636096,3133.64,0.1,4.6911
"2026-05-31 18:55:12.321139Z","Mutually Rec (Odd)","Tail",1000,1000000,6,3161782528,3161.78,0.1,4.6911
"2026-05-31 18:55:12.995439Z","Mutually Rec (Odd)","Tail",1000,1000000,7,3143018240,3143.02,0.1,4.6911
"2026-05-31 18:55:13.666185Z","Mutually Rec (Odd)","Tail",1000,1000000,8,3110180736,3110.18,0.1,4.6911
"2026-05-31 18:55:14.329888Z","Mutually Rec (Odd)","Tail",1000,1000000,9,3133636096,3133.64,0.1,4.6911
"2026-05-31 18:55:14.998643Z","Mutually Rec (Odd)","Tail",1000,1000000,10,3114871808,3114.87,0.1,4.6911
"2026-05-31 18:55:15.663537Z","State Machine","Normal",999,10000,1,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.671733Z","State Machine","Normal",999,10000,2,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.679983Z","State Machine","Normal",999,10000,3,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.687895Z","State Machine","Normal",999,10000,4,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.695568Z","State Machine","Normal",999,10000,5,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.703476Z","State Machine","Normal",999,10000,6,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.711357Z","State Machine","Normal",999,10000,7,32837504,3283.75,0.1,4.6911
"2026-05-31 18:55:15.719045Z","State Machine","Normal",999,10000,8,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.727669Z","State Machine","Normal",999,10000,9,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.735674Z","State Machine","Normal",999,10000,10,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:15.743279Z","State Machine","Normal",999,30000,1,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:15.766042Z","State Machine","Normal",999,30000,2,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:15.788829Z","State Machine","Normal",999,30000,3,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:15.811991Z","State Machine","Normal",999,30000,4,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:15.835072Z","State Machine","Normal",999,30000,5,154805376,5160.18,0.1,4.6911
"2026-05-31 18:55:15.867860Z","State Machine","Normal",999,30000,6,121967872,4065.6,0.1,4.6911
"2026-05-31 18:55:15.893899Z","State Machine","Normal",999,30000,7,126658944,4221.96,0.1,4.6911
"2026-05-31 18:55:15.920622Z","State Machine","Normal",999,30000,8,126658944,4221.96,0.1,4.6911
"2026-05-31 18:55:15.948729Z","State Machine","Normal",999,30000,9,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:15.971757Z","State Machine","Normal",999,30000,10,117276800,3909.23,0.1,4.6911
"2026-05-31 18:55:15.996167Z","State Machine","Normal",999,100000,1,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:16.072455Z","State Machine","Normal",999,100000,2,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:16.148604Z","State Machine","Normal",999,100000,3,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:16.226389Z","State Machine","Normal",999,100000,4,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:16.303072Z","State Machine","Normal",999,100000,5,365903616,3659.04,0.1,4.6911
"2026-05-31 18:55:16.380900Z","State Machine","Normal",999,100000,6,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:16.457648Z","State Machine","Normal",999,100000,7,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:16.534568Z","State Machine","Normal",999,100000,8,365903616,3659.04,0.1,4.6911
"2026-05-31 18:55:16.612354Z","State Machine","Normal",999,100000,9,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:16.688817Z","State Machine","Normal",999,100000,10,370594688,3705.95,0.1,4.6911
"2026-05-31 18:55:16.768022Z","State Machine","Normal",999,300000,1,1078946560,3596.49,0.1,4.6911
"2026-05-31 18:55:16.998064Z","State Machine","Normal",999,300000,2,1069564416,3565.21,0.1,4.6911
"2026-05-31 18:55:17.225824Z","State Machine","Normal",999,300000,3,1064873344,3549.58,0.1,4.6911
"2026-05-31 18:55:17.452800Z","State Machine","Normal",999,300000,4,1064873344,3549.58,0.1,4.6911
"2026-05-31 18:55:17.681847Z","State Machine","Normal",999,300000,5,1074255488,3580.85,0.1,4.6911
"2026-05-31 18:55:17.911303Z","State Machine","Normal",999,300000,6,1064873344,3549.58,0.1,4.6911
"2026-05-31 18:55:18.138661Z","State Machine","Normal",999,300000,7,1125857280,3752.86,0.1,4.6911
"2026-05-31 18:55:18.379041Z","State Machine","Normal",999,300000,8,1064873344,3549.58,0.1,4.6911
"2026-05-31 18:55:18.604307Z","State Machine","Normal",999,300000,9,1069564416,3565.21,0.1,4.6911
"2026-05-31 18:55:18.832485Z","State Machine","Normal",999,300000,10,1069564416,3565.21,0.1,4.6911
"2026-05-31 18:55:19.061475Z","State Machine","Normal",999,1000000,1,3612125440,3612.13,0.1,4.6911
"2026-05-31 18:55:19.832041Z","State Machine","Normal",999,1000000,2,3612125440,3612.13,0.1,4.6911
"2026-05-31 18:55:20.602759Z","State Machine","Normal",999,1000000,3,3574596864,3574.6,0.1,4.6911
"2026-05-31 18:55:21.368077Z","State Machine","Normal",999,1000000,4,3551141504,3551.14,0.1,4.6911
"2026-05-31 18:55:22.124921Z","State Machine","Normal",999,1000000,5,3621507584,3621.51,0.1,4.6911
"2026-05-31 18:55:22.897708Z","State Machine","Normal",999,1000000,6,3621507584,3621.51,0.1,4.6911
"2026-05-31 18:55:23.670060Z","State Machine","Normal",999,1000000,7,3574596864,3574.6,0.1,4.6911
"2026-05-31 18:55:24.431840Z","State Machine","Normal",999,1000000,8,3583979008,3583.98,0.1,4.6911
"2026-05-31 18:55:25.196350Z","State Machine","Normal",999,1000000,9,3682491520,3682.49,0.1,4.6911
"2026-05-31 18:55:25.982218Z","State Machine","Normal",999,1000000,10,3546450432,3546.45,0.1,4.6911
"2026-05-31 18:55:26.738084Z","State Machine","Tail",999,10000,1,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.746035Z","State Machine","Tail",999,10000,2,42219648,4221.96,0.1,4.6911
"2026-05-31 18:55:26.754267Z","State Machine","Tail",999,10000,3,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.762474Z","State Machine","Tail",999,10000,4,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.770413Z","State Machine","Tail",999,10000,5,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.778677Z","State Machine","Tail",999,10000,6,42219648,4221.96,0.1,4.6911
"2026-05-31 18:55:26.786783Z","State Machine","Tail",999,10000,7,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.794992Z","State Machine","Tail",999,10000,8,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.803151Z","State Machine","Tail",999,10000,9,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.811068Z","State Machine","Tail",999,10000,10,37528576,3752.86,0.1,4.6911
"2026-05-31 18:55:26.819286Z","State Machine","Tail",999,30000,1,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:26.842618Z","State Machine","Tail",999,30000,2,117276800,3909.23,0.1,4.6911
"2026-05-31 18:55:26.866998Z","State Machine","Tail",999,30000,3,103203584,3440.12,0.1,4.6911
"2026-05-31 18:55:26.889419Z","State Machine","Tail",999,30000,4,103203584,3440.12,0.1,4.6911
"2026-05-31 18:55:26.911691Z","State Machine","Tail",999,30000,5,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:26.934092Z","State Machine","Tail",999,30000,6,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:26.956680Z","State Machine","Tail",999,30000,7,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:26.979802Z","State Machine","Tail",999,30000,8,103203584,3440.12,0.1,4.6911
"2026-05-31 18:55:27.002978Z","State Machine","Tail",999,30000,9,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:27.026204Z","State Machine","Tail",999,30000,10,107894656,3596.49,0.1,4.6911
"2026-05-31 18:55:27.049098Z","State Machine","Tail",999,100000,1,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:27.125751Z","State Machine","Tail",999,100000,2,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:27.202623Z","State Machine","Tail",999,100000,3,347139328,3471.39,0.1,4.6911
"2026-05-31 18:55:27.276633Z","State Machine","Tail",999,100000,4,351830400,3518.3,0.1,4.6911
"2026-05-31 18:55:27.351894Z","State Machine","Tail",999,100000,5,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:27.427564Z","State Machine","Tail",999,100000,6,361212544,3612.13,0.1,4.6911
"2026-05-31 18:55:27.504586Z","State Machine","Tail",999,100000,7,356521472,3565.21,0.1,4.6911
"2026-05-31 18:55:27.580900Z","State Machine","Tail",999,100000,8,351830400,3518.3,0.1,4.6911
"2026-05-31 18:55:27.655506Z","State Machine","Tail",999,100000,9,351830400,3518.3,0.1,4.6911
"2026-05-31 18:55:27.730715Z","State Machine","Tail",999,100000,10,333066112,3330.66,0.1,4.6911
"2026-05-31 18:55:27.804879Z","State Machine","Tail",999,300000,1,1050800128,3502.67,0.1,4.6911
"2026-05-31 18:55:28.028369Z","State Machine","Tail",999,300000,2,1050800128,3502.67,0.1,4.6911
"2026-05-31 18:55:28.252518Z","State Machine","Tail",999,300000,3,1041417984,3471.39,0.1,4.6911
"2026-05-31 18:55:28.475171Z","State Machine","Tail",999,300000,4,1050800128,3502.67,0.1,4.6911
"2026-05-31 18:55:28.699106Z","State Machine","Tail",999,300000,5,1055491200,3518.3,0.1,4.6911
"2026-05-31 18:55:28.923951Z","State Machine","Tail",999,300000,6,1078946560,3596.49,0.1,4.6911
"2026-05-31 18:55:29.154378Z","State Machine","Tail",999,300000,7,1050800128,3502.67,0.1,4.6911
"2026-05-31 18:55:29.377961Z","State Machine","Tail",999,300000,8,1055491200,3518.3,0.1,4.6911
"2026-05-31 18:55:29.602982Z","State Machine","Tail",999,300000,9,1050800128,3502.67,0.1,4.6911
"2026-05-31 18:55:29.826987Z","State Machine","Tail",999,300000,10,1055491200,3518.3,0.1,4.6911
"2026-05-31 18:55:30.052923Z","State Machine","Tail",999,1000000,1,3513612928,3513.61,0.1,4.6911
"2026-05-31 18:55:30.802291Z","State Machine","Tail",999,1000000,2,3513612928,3513.61,0.1,4.6911
"2026-05-31 18:55:31.552313Z","State Machine","Tail",999,1000000,3,3513612928,3513.61,0.1,4.6911
"2026-05-31 18:55:32.301874Z","State Machine","Tail",999,1000000,4,3532377216,3532.38,0.1,4.6911
"2026-05-31 18:55:33.054891Z","State Machine","Tail",999,1000000,5,3537068288,3537.07,0.1,4.6911
"2026-05-31 18:55:33.808993Z","State Machine","Tail",999,1000000,6,3499539712,3499.54,0.1,4.6911
"2026-05-31 18:55:34.555421Z","State Machine","Tail",999,1000000,7,3522995072,3523.0,0.1,4.6911
"2026-05-31 18:55:35.305801Z","State Machine","Tail",999,1000000,8,3560523648,3560.52,0.1,4.6911
"2026-05-31 18:55:36.065187Z","State Machine","Tail",999,1000000,9,3518304000,3518.3,0.1,4.6911
"2026-05-31 18:55:36.814933Z","State Machine","Tail",999,1000000,10,3499539712,3499.54,0.1,4.6911
