Data,Algoritmo,Implementacao,N,Iteracoes,Run,Ciclos_CPU,Ciclos_por_iter,Memoria_KB,Freq_GHz
"2026-05-31T18:56:08.091Z","Mutually Rec (Even)","Loop",1000,300000,9,290968432,969.89,5.1,4.6911
"2026-05-31T18:56:08.154Z","Mutually Rec (Even)","Loop",1000,300000,10,286291433,954.30,5.1,4.6911
"2026-05-31T18:56:08.215Z","Mutually Rec (Even)","Loop",1000,1000000,1,951912330,951.91,16.1,4.6911
"2026-05-31T18:56:08.418Z","Mutually Rec (Even)","Loop",1000,1000000,2,960698708,960.70,16.1,4.6911
"2026-05-31T18:56:08.623Z","Mutually Rec (Even)","Loop",1000,1000000,3,951288418,951.29,16.1,4.6911
"2026-05-31T18:56:08.826Z","Mutually Rec (Even)","Loop",1000,1000000,4,952615991,952.62,16.1,4.6911
"2026-05-31T18:56:09.029Z","Mutually Rec (Even)","Loop",1000,1000000,5,968082455,968.08,16.1,4.6911
"2026-05-31T18:56:09.235Z","Mutually Rec (Even)","Loop",1000,1000000,6,955252374,955.25,16.1,4.6911
"2026-05-31T18:56:09.439Z","Mutually Rec (Even)","Loop",1000,1000000,7,960065413,960.07,16.1,4.6911
"2026-05-31T18:56:09.644Z","Mutually Rec (Even)","Loop",1000,1000000,8,952864618,952.86,16.1,4.6911
"2026-05-31T18:56:09.847Z","Mutually Rec (Even)","Loop",1000,1000000,9,958343790,958.34,16.1,4.6911
"2026-05-31T18:56:10.052Z","Mutually Rec (Even)","Loop",1000,1000000,10,957977886,957.98,16.1,4.6911
"2026-05-31T18:56:10.256Z","Mutually Rec (Odd)","Normal",1000,10000,1,19585226,1958.52,2.1,4.6911
"2026-05-31T18:56:10.260Z","Mutually Rec (Odd)","Normal",1000,10000,2,17047356,1704.74,2.1,4.6911
"2026-05-31T18:56:10.264Z","Mutually Rec (Odd)","Normal",1000,10000,3,17929277,1792.93,1.4,4.6911
"2026-05-31T18:56:10.267Z","Mutually Rec (Odd)","Normal",1000,10000,4,16020011,1602.00,0.6,4.6911
"2026-05-31T18:56:10.271Z","Mutually Rec (Odd)","Normal",1000,10000,5,16883168,1688.32,0.6,4.6911
"2026-05-31T18:56:10.275Z","Mutually Rec (Odd)","Normal",1000,10000,6,16615777,1661.58,0.6,4.6911
"2026-05-31T18:56:10.278Z","Mutually Rec (Odd)","Normal",1000,10000,7,16958225,1695.82,0.6,4.6911
"2026-05-31T18:56:10.282Z","Mutually Rec (Odd)","Normal",1000,10000,8,17033282,1703.33,0.6,4.6911
"2026-05-31T18:56:10.286Z","Mutually Rec (Odd)","Normal",1000,10000,9,17905822,1790.58,0.6,4.6911
"2026-05-31T18:56:10.290Z","Mutually Rec (Odd)","Normal",1000,10000,10,18257652,1825.77,0.6,4.6911
"2026-05-31T18:56:10.294Z","Mutually Rec (Odd)","Normal",1000,30000,1,49434517,1647.82,0.9,4.6911
"2026-05-31T18:56:10.304Z","Mutually Rec (Odd)","Normal",1000,30000,2,48421245,1614.04,0.9,4.6911
"2026-05-31T18:56:10.315Z","Mutually Rec (Odd)","Normal",1000,30000,3,50349276,1678.31,0.9,4.6911
"2026-05-31T18:56:10.326Z","Mutually Rec (Odd)","Normal",1000,30000,4,48843442,1628.11,0.9,4.6911
"2026-05-31T18:56:10.336Z","Mutually Rec (Odd)","Normal",1000,30000,5,49392297,1646.41,0.9,4.6911
"2026-05-31T18:56:10.347Z","Mutually Rec (Odd)","Normal",1000,30000,6,51507971,1716.93,0.9,4.6911
"2026-05-31T18:56:10.358Z","Mutually Rec (Odd)","Normal",1000,30000,7,51442296,1714.74,0.9,4.6911
"2026-05-31T18:56:10.369Z","Mutually Rec (Odd)","Normal",1000,30000,8,49035776,1634.53,0.9,4.6911
"2026-05-31T18:56:10.380Z","Mutually Rec (Odd)","Normal",1000,30000,9,51573646,1719.12,0.9,4.6911
"2026-05-31T18:56:10.391Z","Mutually Rec (Odd)","Normal",1000,30000,10,51503279,1716.78,0.9,4.6911
"2026-05-31T18:56:10.402Z","Mutually Rec (Odd)","Normal",1000,100000,1,164046788,1640.47,2.0,4.6911
"2026-05-31T18:56:10.437Z","Mutually Rec (Odd)","Normal",1000,100000,2,164356399,1643.56,2.0,4.6911
"2026-05-31T18:56:10.472Z","Mutually Rec (Odd)","Normal",1000,100000,3,165360288,1653.60,2.0,4.6911
"2026-05-31T18:56:10.507Z","Mutually Rec (Odd)","Normal",1000,100000,4,167128822,1671.29,2.0,4.6911
"2026-05-31T18:56:10.543Z","Mutually Rec (Odd)","Normal",1000,100000,5,162808345,1628.08,2.0,4.6911
"2026-05-31T18:56:10.578Z","Mutually Rec (Odd)","Normal",1000,100000,6,163483859,1634.84,2.0,4.6911
"2026-05-31T18:56:10.613Z","Mutually Rec (Odd)","Normal",1000,100000,7,166758227,1667.58,2.0,4.6911
"2026-05-31T18:56:10.649Z","Mutually Rec (Odd)","Normal",1000,100000,8,163779397,1637.79,2.0,4.6911
"2026-05-31T18:56:10.684Z","Mutually Rec (Odd)","Normal",1000,100000,9,172542319,1725.42,2.0,4.6911
"2026-05-31T18:56:10.721Z","Mutually Rec (Odd)","Normal",1000,100000,10,160547248,1605.47,2.0,4.6911
"2026-05-31T18:56:10.755Z","Mutually Rec (Odd)","Normal",1000,300000,1,491868281,1639.56,5.1,4.6911
"2026-05-31T18:56:10.860Z","Mutually Rec (Odd)","Normal",1000,300000,2,490681440,1635.60,5.1,4.6911
"2026-05-31T18:56:10.965Z","Mutually Rec (Odd)","Normal",1000,300000,3,499481891,1664.94,5.1,4.6911
"2026-05-31T18:56:11.071Z","Mutually Rec (Odd)","Normal",1000,300000,4,507344128,1691.15,5.1,4.6911
"2026-05-31T18:56:11.180Z","Mutually Rec (Odd)","Normal",1000,300000,5,492825260,1642.75,5.1,4.6911
"2026-05-31T18:56:11.285Z","Mutually Rec (Odd)","Normal",1000,300000,6,488720572,1629.07,5.1,4.6911
"2026-05-31T18:56:11.390Z","Mutually Rec (Odd)","Normal",1000,300000,7,578352885,1927.84,5.1,4.6911
"2026-05-31T18:56:11.513Z","Mutually Rec (Odd)","Normal",1000,300000,8,498590588,1661.97,5.1,4.6911
"2026-05-31T18:56:11.619Z","Mutually Rec (Odd)","Normal",1000,300000,9,497549170,1658.50,5.1,4.6911
"2026-05-31T18:56:11.726Z","Mutually Rec (Odd)","Normal",1000,300000,10,494743908,1649.15,5.1,4.6911
"2026-05-31T18:56:11.831Z","Mutually Rec (Odd)","Normal",1000,1000000,1,1649962608,1649.96,16.1,4.6911
"2026-05-31T18:56:12.183Z","Mutually Rec (Odd)","Normal",1000,1000000,2,1638220855,1638.22,16.1,4.6911
"2026-05-31T18:56:12.533Z","Mutually Rec (Odd)","Normal",1000,1000000,3,1636827607,1636.83,16.1,4.6911
"2026-05-31T18:56:12.882Z","Mutually Rec (Odd)","Normal",1000,1000000,4,1680478031,1680.48,16.1,4.6911
"2026-05-31T18:56:13.240Z","Mutually Rec (Odd)","Normal",1000,1000000,5,1734270554,1734.27,16.1,4.6911
"2026-05-31T18:56:13.610Z","Mutually Rec (Odd)","Normal",1000,1000000,6,1685896220,1685.90,16.1,4.6911
"2026-05-31T18:56:13.970Z","Mutually Rec (Odd)","Normal",1000,1000000,7,1661085140,1661.09,16.1,4.6911
"2026-05-31T18:56:14.324Z","Mutually Rec (Odd)","Normal",1000,1000000,8,1641354491,1641.35,16.1,4.6911
"2026-05-31T18:56:14.674Z","Mutually Rec (Odd)","Normal",1000,1000000,9,1644628859,1644.63,16.1,4.6911
"2026-05-31T18:56:15.025Z","Mutually Rec (Odd)","Normal",1000,1000000,10,1653668555,1653.67,16.1,4.6911
"2026-05-31T18:56:15.378Z","Mutually Rec (Odd)","Loop",1000,10000,1,11952851,1195.29,2.0,4.6911
"2026-05-31T18:56:15.381Z","Mutually Rec (Odd)","Loop",1000,10000,2,11221044,1122.10,1.9,4.6911
"2026-05-31T18:56:15.383Z","Mutually Rec (Odd)","Loop",1000,10000,3,13280425,1328.04,2.5,4.6911
"2026-05-31T18:56:15.385Z","Mutually Rec (Odd)","Loop",1000,10000,4,9339924,933.99,0.6,4.6911
"2026-05-31T18:56:15.387Z","Mutually Rec (Odd)","Loop",1000,10000,5,9438437,943.84,0.6,4.6911
"2026-05-31T18:56:15.390Z","Mutually Rec (Odd)","Loop",1000,10000,6,10606514,1060.65,0.6,4.6911
"2026-05-31T18:56:15.392Z","Mutually Rec (Odd)","Loop",1000,10000,7,9710519,971.05,0.6,4.6911
"2026-05-31T18:56:15.394Z","Mutually Rec (Odd)","Loop",1000,10000,8,9991983,999.20,0.6,4.6911
"2026-05-31T18:56:15.397Z","Mutually Rec (Odd)","Loop",1000,10000,9,9626080,962.61,0.6,4.6911
"2026-05-31T18:56:15.399Z","Mutually Rec (Odd)","Loop",1000,10000,10,9621389,962.14,0.6,4.6911
"2026-05-31T18:56:15.401Z","Mutually Rec (Odd)","Loop",1000,30000,1,28554555,951.82,0.9,4.6911
"2026-05-31T18:56:15.407Z","Mutually Rec (Odd)","Loop",1000,30000,2,31111190,1037.04,0.9,4.6911
"2026-05-31T18:56:15.414Z","Mutually Rec (Odd)","Loop",1000,30000,3,34385558,1146.19,0.9,4.6911
"2026-05-31T18:56:15.422Z","Mutually Rec (Odd)","Loop",1000,30000,4,29450550,981.69,0.9,4.6911
"2026-05-31T18:56:15.428Z","Mutually Rec (Odd)","Loop",1000,30000,5,30510732,1017.02,0.9,4.6911
"2026-05-31T18:56:15.435Z","Mutually Rec (Odd)","Loop",1000,30000,6,29910275,997.01,0.9,4.6911
"2026-05-31T18:56:15.441Z","Mutually Rec (Odd)","Loop",1000,30000,7,29788307,992.94,0.9,4.6911
"2026-05-31T18:56:15.448Z","Mutually Rec (Odd)","Loop",1000,30000,8,33053293,1101.78,0.9,4.6911
"2026-05-31T18:56:15.455Z","Mutually Rec (Odd)","Loop",1000,30000,9,28578011,952.60,0.9,4.6911
"2026-05-31T18:56:15.461Z","Mutually Rec (Odd)","Loop",1000,30000,10,29628811,987.63,0.9,4.6911
"2026-05-31T18:56:15.468Z","Mutually Rec (Odd)","Loop",1000,100000,1,98629789,986.30,2.0,4.6911
"2026-05-31T18:56:15.489Z","Mutually Rec (Odd)","Loop",1000,100000,2,94609540,946.10,2.0,4.6911
"2026-05-31T18:56:15.509Z","Mutually Rec (Odd)","Loop",1000,100000,3,98822123,988.22,2.0,4.6911
"2026-05-31T18:56:15.530Z","Mutually Rec (Odd)","Loop",1000,100000,4,94309311,943.09,2.0,4.6911
"2026-05-31T18:56:15.551Z","Mutually Rec (Odd)","Loop",1000,100000,5,96307708,963.08,2.0,4.6911
"2026-05-31T18:56:15.571Z","Mutually Rec (Odd)","Loop",1000,100000,6,96833108,968.33,2.0,4.6911
"2026-05-31T18:56:15.592Z","Mutually Rec (Odd)","Loop",1000,100000,7,95679105,956.79,2.0,4.6911
"2026-05-31T18:56:15.612Z","Mutually Rec (Odd)","Loop",1000,100000,8,100130932,1001.31,2.0,4.6911
"2026-05-31T18:56:15.634Z","Mutually Rec (Odd)","Loop",1000,100000,9,102607818,1026.08,2.0,4.6911
"2026-05-31T18:56:15.656Z","Mutually Rec (Odd)","Loop",1000,100000,10,97391346,973.91,2.0,4.6911
"2026-05-31T18:56:15.677Z","Mutually Rec (Odd)","Loop",1000,300000,1,288224155,960.75,5.1,4.6911
"2026-05-31T18:56:15.738Z","Mutually Rec (Odd)","Loop",1000,300000,2,287464201,958.21,5.1,4.6911
"2026-05-31T18:56:15.800Z","Mutually Rec (Odd)","Loop",1000,300000,3,288120951,960.40,5.1,4.6911
"2026-05-31T18:56:15.861Z","Mutually Rec (Odd)","Loop",1000,300000,4,290973123,969.91,6.0,4.6911
"2026-05-31T18:56:15.923Z","Mutually Rec (Odd)","Loop",1000,300000,5,292661909,975.54,5.1,4.6911
"2026-05-31T18:56:15.986Z","Mutually Rec (Odd)","Loop",1000,300000,6,292417973,974.73,5.1,4.6911
"2026-05-31T18:56:16.048Z","Mutually Rec (Odd)","Loop",1000,300000,7,297493713,991.65,5.1,4.6911
"2026-05-31T18:56:16.112Z","Mutually Rec (Odd)","Loop",1000,300000,8,291648637,972.16,5.1,4.6911
"2026-05-31T18:56:16.174Z","Mutually Rec (Odd)","Loop",1000,300000,9,295481243,984.94,5.1,4.6911
"2026-05-31T18:56:16.237Z","Mutually Rec (Odd)","Loop",1000,300000,10,288458708,961.53,5.1,4.6911
"2026-05-31T18:56:16.299Z","Mutually Rec (Odd)","Loop",1000,1000000,1,968279480,968.28,16.9,4.6911
"2026-05-31T18:56:16.505Z","Mutually Rec (Odd)","Loop",1000,1000000,2,949275948,949.28,16.1,4.6911
"2026-05-31T18:56:16.708Z","Mutually Rec (Odd)","Loop",1000,1000000,3,992663673,992.66,16.1,4.6911
"2026-05-31T18:56:16.920Z","Mutually Rec (Odd)","Loop",1000,1000000,4,972341949,972.34,16.1,4.6911
"2026-05-31T18:56:17.127Z","Mutually Rec (Odd)","Loop",1000,1000000,5,963142757,963.14,16.1,4.6911
"2026-05-31T18:56:17.333Z","Mutually Rec (Odd)","Loop",1000,1000000,6,956861411,956.86,16.1,4.6911
"2026-05-31T18:56:17.537Z","Mutually Rec (Odd)","Loop",1000,1000000,7,956997452,957.00,16.1,4.6911
"2026-05-31T18:56:17.741Z","Mutually Rec (Odd)","Loop",1000,1000000,8,957292990,957.29,16.1,4.6911
"2026-05-31T18:56:17.946Z","Mutually Rec (Odd)","Loop",1000,1000000,9,946264280,946.26,16.1,4.6911
"2026-05-31T18:56:18.148Z","Mutually Rec (Odd)","Loop",1000,1000000,10,963170903,963.17,16.1,4.6911
"2026-05-31T18:56:18.354Z","State Machine","Normal",999,10000,1,61040229,6104.02,56.0,4.6911
"2026-05-31T18:56:18.359Z","State Machine","Normal",999,10000,2,14884771,1488.48,-365.9,4.6911
"2026-05-31T18:56:18.362Z","State Machine","Normal",999,10000,3,14106054,1410.61,1.4,4.6911
"2026-05-31T18:56:18.365Z","State Machine","Normal",999,10000,4,13167839,1316.78,-153.3,4.6911
"2026-05-31T18:56:18.368Z","State Machine","Normal",999,10000,5,13228823,1322.88,0.6,4.6911
"2026-05-31T18:56:18.371Z","State Machine","Normal",999,10000,6,14176420,1417.64,0.6,4.6911
"2026-05-31T18:56:18.374Z","State Machine","Normal",999,10000,7,13214750,1321.47,0.6,4.6911
"2026-05-31T18:56:18.377Z","State Machine","Normal",999,10000,8,12797244,1279.72,0.6,4.6911
"2026-05-31T18:56:18.380Z","State Machine","Normal",999,10000,9,12623675,1262.37,0.6,4.6911
"2026-05-31T18:56:18.382Z","State Machine","Normal",999,10000,10,12816009,1281.60,0.6,4.6911
"2026-05-31T18:56:18.385Z","State Machine","Normal",999,30000,1,38311985,1277.07,0.9,4.6911
"2026-05-31T18:56:18.394Z","State Machine","Normal",999,30000,2,38039903,1268.00,0.9,4.6911
"2026-05-31T18:56:18.402Z","State Machine","Normal",999,30000,3,38147798,1271.59,0.9,4.6911
"2026-05-31T18:56:18.410Z","State Machine","Normal",999,30000,4,40164958,1338.83,0.9,4.6911
"2026-05-31T18:56:18.419Z","State Machine","Normal",999,30000,5,38086814,1269.56,0.9,4.6911
"2026-05-31T18:56:18.427Z","State Machine","Normal",999,30000,6,38297912,1276.60,0.9,4.6911
"2026-05-31T18:56:18.435Z","State Machine","Normal",999,30000,7,38063358,1268.78,0.9,4.6911
"2026-05-31T18:56:18.444Z","State Machine","Normal",999,30000,8,38996882,1299.90,0.9,4.6911
"2026-05-31T18:56:18.452Z","State Machine","Normal",999,30000,9,38124342,1270.81,0.9,4.6911
"2026-05-31T18:56:18.460Z","State Machine","Normal",999,30000,10,38039903,1268.00,0.9,4.6911
"2026-05-31T18:56:18.468Z","State Machine","Normal",999,100000,1,129220269,1292.20,2.0,4.6911
"2026-05-31T18:56:18.496Z","State Machine","Normal",999,100000,2,128558828,1285.59,2.0,4.6911
"2026-05-31T18:56:18.524Z","State Machine","Normal",999,100000,3,129886402,1298.86,2.0,4.6911
"2026-05-31T18:56:18.551Z","State Machine","Normal",999,100000,4,127062376,1270.62,2.0,4.6911
"2026-05-31T18:56:18.578Z","State Machine","Normal",999,100000,5,132044295,1320.44,2.0,4.6911
"2026-05-31T18:56:18.606Z","State Machine","Normal",999,100000,6,128488462,1284.88,2.0,4.6911
"2026-05-31T18:56:18.634Z","State Machine","Normal",999,100000,7,128019355,1280.19,2.0,4.6911
"2026-05-31T18:56:18.661Z","State Machine","Normal",999,100000,8,127751964,1277.52,2.0,4.6911
"2026-05-31T18:56:18.688Z","State Machine","Normal",999,100000,9,129938003,1299.38,2.0,4.6911
"2026-05-31T18:56:18.716Z","State Machine","Normal",999,100000,10,130200703,1302.01,2.0,4.6911
"2026-05-31T18:56:18.744Z","State Machine","Normal",999,300000,1,383983007,1279.94,5.1,4.6911
"2026-05-31T18:56:18.826Z","State Machine","Normal",999,300000,2,390128312,1300.43,5.1,4.6911
"2026-05-31T18:56:18.909Z","State Machine","Normal",999,300000,3,389326138,1297.75,5.1,4.6911
"2026-05-31T18:56:18.992Z","State Machine","Normal",999,300000,4,392417555,1308.06,5.1,4.6911
"2026-05-31T18:56:19.076Z","State Machine","Normal",999,300000,5,409099007,1363.66,5.1,4.6911
"2026-05-31T18:56:19.164Z","State Machine","Normal",999,300000,6,392398791,1308.00,5.1,4.6911
"2026-05-31T18:56:19.247Z","State Machine","Normal",999,300000,7,396067209,1320.22,5.1,4.6911
"2026-05-31T18:56:19.332Z","State Machine","Normal",999,300000,8,394645814,1315.49,5.1,4.6911
"2026-05-31T18:56:19.416Z","State Machine","Normal",999,300000,9,392211148,1307.37,5.1,4.6911
"2026-05-31T18:56:19.500Z","State Machine","Normal",999,300000,10,395447987,1318.16,5.1,4.6911
"2026-05-31T18:56:19.584Z","State Machine","Normal",999,1000000,1,1293736674,1293.74,16.1,4.6911
"2026-05-31T18:56:19.860Z","State Machine","Normal",999,1000000,2,1292760931,1292.76,16.1,4.6911
"2026-05-31T18:56:20.136Z","State Machine","Normal",999,1000000,3,1283749381,1283.75,16.1,4.6911
"2026-05-31T18:56:20.410Z","State Machine","Normal",999,1000000,4,1283927642,1283.93,16.1,4.6911
"2026-05-31T18:56:20.684Z","State Machine","Normal",999,1000000,5,1293703836,1293.70,16.1,4.6911
"2026-05-31T18:56:20.960Z","State Machine","Normal",999,1000000,6,1303813096,1303.81,16.1,4.6911
"2026-05-31T18:56:21.238Z","State Machine","Normal",999,1000000,7,1284856474,1284.86,16.1,4.6911
"2026-05-31T18:56:21.512Z","State Machine","Normal",999,1000000,8,1290537363,1290.54,16.1,4.6911
"2026-05-31T18:56:21.787Z","State Machine","Normal",999,1000000,9,1296171340,1296.17,16.1,4.6911
"2026-05-31T18:56:22.064Z","State Machine","Normal",999,1000000,10,1288998691,1289.00,16.1,4.6911
"2026-05-31T18:56:22.339Z","State Machine","Loop",999,10000,1,31688191,3168.82,7.6,4.6911
"2026-05-31T18:56:22.344Z","State Machine","Loop",999,10000,2,23666458,2366.65,2.0,4.6911
"2026-05-31T18:56:22.349Z","State Machine","Loop",999,10000,3,19392892,1939.29,2.4,4.6911
"2026-05-31T18:56:22.353Z","State Machine","Loop",999,10000,4,14767495,1476.75,0.6,4.6911
"2026-05-31T18:56:22.356Z","State Machine","Loop",999,10000,5,16653306,1665.33,0.6,4.6911
"2026-05-31T18:56:22.360Z","State Machine","Loop",999,10000,6,15818295,1581.83,0.6,4.6911
"2026-05-31T18:56:22.364Z","State Machine","Loop",999,10000,7,16170125,1617.01,0.6,4.6911
"2026-05-31T18:56:22.367Z","State Machine","Loop",999,10000,8,15644725,1564.47,0.6,4.6911
"2026-05-31T18:56:22.371Z","State Machine","Loop",999,10000,9,16493809,1649.38,0.6,4.6911
"2026-05-31T18:56:22.374Z","State Machine","Loop",999,10000,10,15822986,1582.30,0.6,4.6911
"2026-05-31T18:56:22.378Z","State Machine","Loop",999,30000,1,49035776,1634.53,0.9,4.6911
"2026-05-31T18:56:22.388Z","State Machine","Loop",999,30000,2,49157743,1638.59,0.9,4.6911
"2026-05-31T18:56:22.399Z","State Machine","Loop",999,30000,3,49223418,1640.78,0.9,4.6911
"2026-05-31T18:56:22.410Z","State Machine","Loop",999,30000,4,50030283,1667.68,0.9,4.6911
"2026-05-31T18:56:22.420Z","State Machine","Loop",999,30000,5,51934858,1731.16,0.9,4.6911
"2026-05-31T18:56:22.432Z","State Machine","Loop",999,30000,6,50124104,1670.80,0.9,4.6911
"2026-05-31T18:56:22.442Z","State Machine","Loop",999,30000,7,49504883,1650.16,0.9,4.6911
"2026-05-31T18:56:22.453Z","State Machine","Loop",999,30000,8,50522845,1684.09,0.9,4.6911
"2026-05-31T18:56:22.464Z","State Machine","Loop",999,30000,9,46662093,1555.40,0.9,4.6911
"2026-05-31T18:56:22.474Z","State Machine","Loop",999,30000,10,49551794,1651.73,0.9,4.6911
"2026-05-31T18:56:22.485Z","State Machine","Loop",999,100000,1,160434662,1604.35,2.0,4.6911
"2026-05-31T18:56:22.519Z","State Machine","Loop",999,100000,2,160387752,1603.88,2.0,4.6911
"2026-05-31T18:56:22.553Z","State Machine","Loop",999,100000,3,158877226,1588.77,2.0,4.6911
"2026-05-31T18:56:22.587Z","State Machine","Loop",999,100000,4,161541755,1615.42,2.0,4.6911
"2026-05-31T18:56:22.622Z","State Machine","Loop",999,100000,5,160631687,1606.32,2.0,4.6911
"2026-05-31T18:56:22.656Z","State Machine","Loop",999,100000,6,157638783,1576.39,2.0,4.6911
"2026-05-31T18:56:22.690Z","State Machine","Loop",999,100000,7,165078824,1650.79,2.0,4.6911
"2026-05-31T18:56:22.725Z","State Machine","Loop",999,100000,8,156100112,1561.00,2.0,4.6911
"2026-05-31T18:56:22.759Z","State Machine","Loop",999,100000,9,158075053,1580.75,2.0,4.6911
"2026-05-31T18:56:22.793Z","State Machine","Loop",999,100000,10,157657548,1576.58,3.6,4.6911
"2026-05-31T18:56:22.826Z","State Machine","Loop",999,300000,1,478630076,1595.43,5.1,4.6911
"2026-05-31T18:56:22.928Z","State Machine","Loop",999,300000,2,472897586,1576.33,5.1,4.6911
"2026-05-31T18:56:23.029Z","State Machine","Loop",999,300000,3,468966468,1563.22,5.1,4.6911
"2026-05-31T18:56:23.129Z","State Machine","Loop",999,300000,4,471860859,1572.87,5.1,4.6911
"2026-05-31T18:56:23.230Z","State Machine","Loop",999,300000,5,469294843,1564.32,5.1,4.6911
"2026-05-31T18:56:23.330Z","State Machine","Loop",999,300000,6,467910977,1559.70,5.1,4.6911
"2026-05-31T18:56:23.430Z","State Machine","Loop",999,300000,7,476115662,1587.05,5.1,4.6911
"2026-05-31T18:56:23.532Z","State Machine","Loop",999,300000,8,474548844,1581.83,5.1,4.6911
"2026-05-31T18:56:23.633Z","State Machine","Loop",999,300000,9,471016466,1570.05,5.1,4.6911
"2026-05-31T18:56:23.733Z","State Machine","Loop",999,300000,10,483400896,1611.34,5.1,4.6911
"2026-05-31T18:56:23.837Z","State Machine","Loop",999,1000000,1,1563872055,1563.87,16.1,4.6911
"2026-05-31T18:56:24.170Z","State Machine","Loop",999,1000000,2,1588002929,1588.00,17.6,4.6911
"2026-05-31T18:56:24.509Z","State Machine","Loop",999,1000000,3,1573779599,1573.78,16.1,4.6911
"2026-05-31T18:56:24.844Z","State Machine","Loop",999,1000000,4,1573910949,1573.91,16.1,4.6911
"2026-05-31T18:56:25.180Z","State Machine","Loop",999,1000000,5,1580286116,1580.29,16.1,4.6911
"2026-05-31T18:56:25.517Z","State Machine","Loop",999,1000000,6,1576716210,1576.72,16.1,4.6911
"2026-05-31T18:56:25.853Z","State Machine","Loop",999,1000000,7,1566320794,1566.32,16.1,4.6911
"2026-05-31T18:56:26.187Z","State Machine","Loop",999,1000000,8,1589621349,1589.62,16.1,4.6911
"2026-05-31T18:56:26.526Z","State Machine","Loop",999,1000000,9,1587674554,1587.67,16.1,4.6911
"2026-05-31T18:56:26.865Z","State Machine","Loop",999,1000000,10,1591314826,1591.31,16.1,4.6911
